"id","evento","relatore","ordine","data_relazione","titolo_it","titolo_en","descrizione_it","descrizione_en","code_video","path_video","path_mini","tipo","disciplina"
144,406,242,37,2014-02-14 00:00:00.000,Level of Adherence to the HF Guidelines and Implications on Outcome: The EU Experience,Level of Adherence to the HF Guidelines and Implications on Outcome: The EU Experience,"","","",https://vimeo.com/184666232,https://i.vimeocdn.com/video/594166530_295x166.webp,VS,2
145,406,355,38,2014-02-15 00:00:00.000,Update on Classification of Cardiomyopathies,Update on Classification of Cardiomyopathies,"","","",https://vimeo.com/184666235,https://i.vimeocdn.com/video/594166642_295x166.webp,VS,2
146,406,309,39,2014-02-15 00:00:00.000,Genotype-Phenotype Interactions in HCM,Genotype-Phenotype Interactions in HCM,"","","",https://vimeo.com/184666236,https://i.vimeocdn.com/video/594166776_295x166.webp,VS,2
147,406,352,40,2014-02-15 00:00:00.000,Epicardial Management of CMP-Related Ventricular Tachycardia,Epicardial Management of CMP-Related Ventricular Tachycardia,"","","",https://vimeo.com/184666237,https://i.vimeocdn.com/video/594166932_295x166.webp,VS,2
148,406,364,41,2014-02-15 00:00:00.000,Aging and the New Burden of Valve Disease,Aging and the New Burden of Valve Disease,"","","",https://vimeo.com/184666238,https://i.vimeocdn.com/video/594166729_295x166.jpg,VS,2
149,406,348,42,2014-02-15 00:00:00.000,The Evolution from Surgery to Percutaneous Mitral Valve Interventions,The Evolution from Surgery to Percutaneous Mitral Valve Interventions,"","","",https://vimeo.com/184666240,https://i.vimeocdn.com/video/594166840_295x166.webp,VS,2
150,406,244,43,2014-02-15 00:00:00.000,Management after Valve Replacement,Management after Valve Replacement,"","","",https://vimeo.com/184666241,https://i.vimeocdn.com/video/594166944_295x166.webp,VS,2
151,415,126,1,2014-05-15 00:00:00.000,"Gasotransmitters: Past, Present and Future","Gasotransmitters: Past, Present and Future","","","",https://vimeo.com/184688433,https://i.vimeocdn.com/video/594191848_320x240.webp,VS,9
153,415,302,3,2014-05-16 00:00:00.000,Hyperhomocystenemia and cardiovascular risk: a role for hydrogen sulfide?,Hyperhomocystenemia and cardiovascular risk: a role for hydrogen sulfide?,"","","",https://vimeo.com/184688666,https://i.vimeocdn.com/video/594192733_320x240.webp,VS,11
154,415,390,4,2014-05-16 00:00:00.000,Vascular protective actions of nitrite in cardiovascular diseases,Vascular protective actions of nitrite in cardiovascular diseases,"","","",https://vimeo.com/184688669,https://i.vimeocdn.com/video/594192466_320x240.webp,VS,9
156,415,273,6,2014-05-16 00:00:00.000,Cardioprotective effects of hydrogen sulfide in heart failure,Cardioprotective effects of hydrogen sulfide in heart failure,"","","",https://vimeo.com/184688668,https://i.vimeocdn.com/video/594192557_320x240.webp,VS,2
158,415,330,8,2014-05-16 00:00:00.000,H2S donors and sulphydrylated ACE inhibitors: role in cardiovascular diseases,H2S donors and sulphydrylated ACE inhibitors: role in cardiovascular diseases,"","","",https://vimeo.com/184688659,https://i.vimeocdn.com/video/594192524_320x240.webp,VS,9
160,415,308,10,2014-05-16 00:00:00.000,Physiological role of hydrogen sulfide and polysulfides,Physiological role of hydrogen sulfide and polysulfides,"","","",https://vimeo.com/184688662,https://i.vimeocdn.com/video/594192674_320x240.webp,VS,9
161,415,252,11,2014-05-17 00:00:00.000,Soluble guanylyl cyclase as a therapeutic target,Soluble guanylyl cyclase as a therapeutic target,"","","",https://vimeo.com/184688660,https://i.vimeocdn.com/video/594192697_320x240.webp,VS,9
162,415,259,12,2014-05-17 00:00:00.000,ACE-inhibitors and gaseousmediators: a clinical view,ACE-inhibitors and gaseousmediators: a clinical view,"","","",https://vimeo.com/184688661,https://i.vimeocdn.com/video/594192656_320x240.webp,VS,9
163,415,307,13,2014-05-17 00:00:00.000,Beta blockers and gaseous mediators: a clinical view,Beta blockers and gaseous mediators: a clinical view,"","","",https://vimeo.com/184688664,https://i.vimeocdn.com/video/594192673_320x240.webp,VS,9
165,416,318,1,2014-05-22 00:00:00.000,The Role of Oxidative Stress in Vascular Pathobiology,The Role of Oxidative Stress in Vascular Pathobiology,"","","",https://vimeo.com/184711831,https://i.vimeocdn.com/video/594223626_420x240.webp,VS,2
166,416,313,2,2014-05-22 00:00:00.000,Ox-LDL and Inflammation in Atherosclerosis,Ox-LDL and Inflammation in Atherosclerosis,"","","",https://vimeo.com/184711829,https://i.vimeocdn.com/video/594223648_420x240.jpg,VS,2
167,416,237,3,2014-05-23 00:00:00.000,The use of Novel  Oral Antigoagulants (NOACs) in stroke prevention on patients with non valvular atrial fibrillation,The use of Novel  Oral Antigoagulants (NOACs) in stroke prevention on patients with non valvular atrial fibrillation,"","","",https://vimeo.com/184711830,https://i.vimeocdn.com/video/594223322_420x240.webp,VS,2
168,416,93,4,2014-05-23 00:00:00.000,For - Hypertension: should we ablate all hypertensives?,For - Hypertension: should we ablate all hypertensives?,"","","",https://vimeo.com/184711833,https://i.vimeocdn.com/video/594223284_420x240.webp,VS,2
169,416,254,5,2014-05-23 00:00:00.000,Against - Hypertension: should we ablate all hypertensives?,Against - Hypertension: should we ablate all hypertensives?,"","","",https://vimeo.com/184711834,https://i.vimeocdn.com/video/594223005_420x240.webp,VS,2
170,416,220,6,2014-05-23 00:00:00.000,Treating the Patient not the reading,Treating the Patient not the reading,"","","",https://vimeo.com/184711839,https://i.vimeocdn.com/video/594223346_420x240.webp,VS,2
171,416,303,7,2014-05-23 00:00:00.000,Pharmacological treatment of arterial hypertension,Pharmacological treatment of arterial hypertension,"","","",https://vimeo.com/184711835,https://i.vimeocdn.com/video/594223534_420x240.webp,VS,2
172,416,93,8,2014-05-23 00:00:00.000,Modern Management of Chronic ischemic Heart Disease: Intervention or Medical Therapy?,Modern Management of Chronic ischemic Heart Disease: Intervention or Medical Therapy?,"","","",https://vimeo.com/184711840,https://i.vimeocdn.com/video/594223416_420x240.webp,VS,2
173,416,174,9,2014-05-23 00:00:00.000,Emerging antiplatelet and lipid lowering therapy,Emerging antiplatelet and lipid lowering therapy,"","","",https://vimeo.com/184711841,https://i.vimeocdn.com/video/594223473_420x240.webp,VS,2
174,416,44,10,2014-05-23 00:00:00.000,Innovative therapeutic approches for the treatment of myocardial ischemia and angina,Innovative therapeutic approches for the treatment of myocardial ischemia and angina,"","","",https://vimeo.com/184711843,https://i.vimeocdn.com/video/594223604_420x240.webp,VS,2
175,416,280,11,2014-05-24 00:00:00.000,Evidence in morbidity reduction with combination therapy,Evidence in morbidity reduction with combination therapy,"","","",https://vimeo.com/184711842,https://i.vimeocdn.com/video/594223083_420x240.webp,VS,2
176,416,371,12,2014-05-24 00:00:00.000,Combination Therapy: a new solution for unmet needs in Hypertension,Combination Therapy: a new solution for unmet needs in Hypertension,"","","",https://vimeo.com/184711846,https://i.vimeocdn.com/video/594223280_420x240.webp,VS,2
177,416,237,13,2014-05-24 00:00:00.000,Phamacoeconomics of fixed dose combination of antihypertensive drugs,Phamacoeconomics of fixed dose combination of antihypertensive drugs,"","","",https://vimeo.com/184711844,https://i.vimeocdn.com/video/594223332_420x240.webp,VS,2
178,416,237,14,2014-05-24 00:00:00.000,Natural antioxidants in cardiometabolic risk management,Natural antioxidants in cardiometabolic risk management,"","","",https://vimeo.com/184711848,https://i.vimeocdn.com/video/594223568_420x240.webp,VS,2
179,423,383,1,2014-11-06 00:00:00.000,Welcome addresses,Welcome addresses,"","","184846842",https://vimeo.com/184846842,https://i.vimeocdn.com/video/594406572_420x240.jpg,VS,2
180,423,384,1,2014-11-06 00:00:00.000,Welcome addresses,Welcome addresses,"","","184846842",https://vimeo.com/184846842,https://i.vimeocdn.com/video/602989564_420x240.jpg,VS,2
181,423,286,2,2014-11-06 00:00:00.000,Introduction,Introduction,"","","184846843",https://vimeo.com/184846843,https://i.vimeocdn.com/video/594405309_420x240.jpg,VS,2
182,423,256,3,2014-11-06 00:00:00.000,Introduction,Introduction,"","","184846844",https://vimeo.com/184846844,https://i.vimeocdn.com/video/594405320_420x240.jpg,VS,2
183,423,363,4,2014-11-06 00:00:00.000,Serum Uric Acid and cardiovascular risk: why not?,Serum Uric Acid and cardiovascular risk: why not?,"","","184846846",https://vimeo.com/184846846,https://i.vimeocdn.com/video/594407031_420x240.jpg,VS,2
184,423,83,5,2014-11-07 00:00:00.000,Ancient heart disease and uric acid,Ancient heart disease and uric acid,"","","184846847",https://vimeo.com/184846847,https://i.vimeocdn.com/video/594406753_420x240.jpg,VS,20
185,423,290,6,2014-11-07 00:00:00.000,Biochemistry of Uric Acid in clinical perspective,Biochemistry of Uric Acid in clinical perspective,"","","184846835",https://vimeo.com/184846848,https://i.vimeocdn.com/video/594406376_420x240.jpg,VS,16
186,423,45,7,2014-11-07 00:00:00.000,Uric acid: from molecular mechanisms to human vascular damage,Uric acid: from molecular mechanisms to human vascular damage,"","","184846835",https://vimeo.com/184846849,https://i.vimeocdn.com/video/594406812_420x240.jpg,VS,16
187,423,338,8,2014-11-07 00:00:00.000,The role of inflammasome between uric acid and gout,The role of inflammasome between uric acid and gout,"","","184846835",https://vimeo.com/184846850,https://i.vimeocdn.com/video/594406896_420x240.jpg,VS,16
188,423,368,9,2014-11-07 00:00:00.000,Genetics of gout,Genetics of gout,"","","184846835",https://vimeo.com/184846851,https://i.vimeocdn.com/video/594406552_420x240.jpg,VS,16
189,423,315,10,2014-11-07 00:00:00.000,"Genes, uric acid and CV diseases","Genes, uric acid and CV diseases","","","184846835",https://vimeo.com/184846853,https://i.vimeocdn.com/video/594406800_420x240.jpg,VS,16
190,423,310,11,2014-11-07 00:00:00.000,"Genes, uric acid and the kidney","Genes, uric acid and the kidney","","","184846835",https://vimeo.com/184846854,https://i.vimeocdn.com/video/594406847_420x240.jpg,VS,27
191,423,354,12,2014-11-07 00:00:00.000,The interaction between gout and other rheumatic diseases: current trends,The interaction between gout and other rheumatic diseases: current trends,"","","184846835",https://vimeo.com/184846823,https://i.vimeocdn.com/video/594406737_420x240.jpg,VS,16
192,423,322,13,2014-11-07 00:00:00.000,Urate cristal deposition and gout: epidemiology and clinical evidence,Urate cristal deposition and gout: epidemiology and clinical evidence,"","","184846835",https://vimeo.com/184846825,https://i.vimeocdn.com/video/594406608_420x240.jpg,VS,16
193,423,319,14,2014-11-07 00:00:00.000,Diagnosis of gout in patients with asymptomatic hyperuricemia,Diagnosis of gout in patients with asymptomatic hyperuricemia,"","","184846835",https://vimeo.com/184846824,https://i.vimeocdn.com/video/594406807_420x240.jpg,VS,16
194,423,383,15,2014-11-07 00:00:00.000,The management of gout in the era of guidelines,The management of gout in the era of guidelines,"","","184846835",https://vimeo.com/184846822,https://i.vimeocdn.com/video/594406819_420x240.jpg,VS,16
195,423,331,16,2014-11-07 00:00:00.000,Uric acid in the development of hypertension: experimental data,Uric acid in the development of hypertension: experimental data,"","","184846835",https://vimeo.com/184846826,https://i.vimeocdn.com/video/594406762_420x240.jpg,VS,2
196,423,384,17,2014-11-07 00:00:00.000,Uric acid and hypertensive disease: epidemiological data,Uric acid and hypertensive disease: epidemiological data,"","","184846835",https://vimeo.com/184846827,https://i.vimeocdn.com/video/594406887_420x240.jpg,VS,2
197,423,95,18,2014-11-07 00:00:00.000,Serum uric acid and blood pressure profile,Serum uric acid and blood pressure profile,"","","184846835",https://vimeo.com/184846830,https://i.vimeocdn.com/video/594406864_420x240.jpg,VS,2
198,423,359,19,2014-11-07 00:00:00.000,Management of serum uric acid and prevention of hypertension,Management of serum uric acid and prevention of hypertension,"","","184846835",https://vimeo.com/184846831,https://i.vimeocdn.com/video/594406468_420x240.jpg,VS,2
199,423,263,20,2014-11-07 00:00:00.000,"Uric acid, gout and CV disease: which evidence?","Uric acid, gout and CV disease: which evidence?","","","184846835",https://vimeo.com/184846832,https://i.vimeocdn.com/video/594406619_420x240.jpg,VS,2
200,423,220,21,2014-11-07 00:00:00.000,The mechanisms of vascular involvement in patients with hyperuricemia,The mechanisms of vascular involvement in patients with hyperuricemia,"","","184846835",https://vimeo.com/184846833,https://i.vimeocdn.com/video/594406871_420x240.jpg,VS,2
201,423,25,22,2014-11-07 00:00:00.000,Serum uric acid and atrial fibrillation: epidemiology and mechanism of disease,Serum uric acid and atrial fibrillation: epidemiology and mechanism of disease,"","","184846835",https://vimeo.com/184846834,https://i.vimeocdn.com/video/594406963_420x240.jpg,VS,2
202,423,278,23,2014-11-07 00:00:00.000,Hyperuricemia and CV disease: the role of renal impairment,Hyperuricemia and CV disease: the role of renal impairment,"","","184846835",https://vimeo.com/184846838,https://i.vimeocdn.com/video/594407032_420x240.jpg,VS,27
203,423,240,24,2014-11-07 00:00:00.000,Is there anything good in uric acid?,Is there anything good in uric acid?,"","","184846835",https://vimeo.com/184846839,https://i.vimeocdn.com/video/594406900_420x240.jpg,VS,15
204,423,85,25,2014-11-07 00:00:00.000,"Serum uric acid, stroke, and cognitive function","Serum uric acid, stroke, and cognitive function","","","184846835",https://vimeo.com/184846841,https://i.vimeocdn.com/video/594406747_420x240.jpg,VS,15
205,423,271,26,2014-11-07 00:00:00.000,Can we affect the CV diseases by managing serum uric acid?,Can we affect the CV diseases by managing serum uric acid?,"","","184846835",https://vimeo.com/184846835,https://i.vimeocdn.com/video/594406946_420x240.jpg,VS,2
208,449,273,1,2014-11-20 00:00:00.000,Effects of nitric oxide on CV system: novel insights,Effects of nitric oxide on CV system: novel insights,"","","",https://vimeo.com/184970049,https://i.vimeocdn.com/video/594574838_295x166.jpg,VS,2
209,449,273,2,2014-11-20 00:00:00.000,The role of hydrogen sulphide,The role of hydrogen sulphide,"","","",https://vimeo.com/184970051,https://i.vimeocdn.com/video/594574851_295x166.jpg,VS,2
210,449,45,3,2014-11-20 00:00:00.000,Nutrition and cardiovascular disease,Nutrition and cardiovascular disease,"","","",https://vimeo.com/184970053,https://i.vimeocdn.com/video/594574633_295x166.jpg,VS,2
211,449,182,4,2014-11-20 00:00:00.000,Microbiota and cardiometabolic risk,Microbiota and cardiometabolic risk,"","","",https://vimeo.com/184970055,https://i.vimeocdn.com/video/594574088_295x166.jpg,VS,2
212,449,384,5,2014-11-20 00:00:00.000,Link between uric acid and CV disease,Link between uric acid and CV disease,"","","",https://vimeo.com/184970057,https://i.vimeocdn.com/video/594574528_295x166.jpg,VS,2
213,449,67,6,2014-11-20 00:00:00.000,Pharmacotherapy of hypertension,Pharmacotherapy of hypertension,"","","",https://vimeo.com/184970059,https://i.vimeocdn.com/video/594574326_295x166.jpg,VS,2
214,449,397,7,2014-11-20 00:00:00.000,TBC: Pharmacotherapy of CAD and CHF,TBC: Pharmacotherapy of CAD and CHF,"","","",https://vimeo.com/184970061,https://i.vimeocdn.com/video/594574022_295x166.jpg,VS,2
215,449,335,8,2014-11-20 00:00:00.000,Natriuretic peptide-based therapeutic strategies,Natriuretic peptide-based therapeutic strategies,"","","",https://vimeo.com/184970063,https://i.vimeocdn.com/video/594574052_295x166.jpg,VS,2
217,449,152,10,2014-11-20 00:00:00.000,Patient compliance,Patient compliance,"","","",https://vimeo.com/184970065,https://i.vimeocdn.com/video/594574440_295x166.jpg,VS,2
219,449,396,12,2014-11-20 00:00:00.000,Implementation of the guidelines,Implementation of the guidelines,"","","",https://vimeo.com/184970022,https://i.vimeocdn.com/video/594574451_295x166.jpg,VS,2
220,449,66,13,2014-11-20 00:00:00.000,Children and adolescents,Children and adolescents,"","","",https://vimeo.com/184970021,https://i.vimeocdn.com/video/594574055_295x166.jpg,VS,2
221,449,138,14,2014-11-21 00:00:00.000,Heart,Heart,"","","",https://vimeo.com/184970023,https://i.vimeocdn.com/video/594573873_295x166.jpg,VS,2
224,449,272,17,2014-11-21 00:00:00.000,Brain,Brain,"","","",https://vimeo.com/184970028,https://i.vimeocdn.com/video/594574296_295x166.jpg,VS,18
225,449,325,18,2014-11-21 00:00:00.000,Diabetes: focus on glycaemic control,Diabetes: focus on glycaemic control,"","","",https://vimeo.com/184970027,https://i.vimeocdn.com/video/594574725_295x166.jpg,VS,16
